MPN	SE_MAN_NAME	MFG	CS_STATUS	SCRUB_STATUS	SCRUBBING_STANDARD_COMMENT	SCRUB_URL_COMMENT_ONLINE	SCRUB_URL_COMMENT_FILE_PATH	SCRUB_DS	SCRUB_DS_FILE_PATH	PRODUCT_URL PAGE	TAX_PATH	SE_PART	SE_SUPPLIER	SCRUBBING_ADDITIONAL_COMMENT	CUSTOMER_DESCRIPTION	SCRUB_DS_SOURCE	SCRUB_DS_FILE_TYPE	SCRUB_URL_COMMENT_SOURCE	SCRUB_URL_COMMENT_FILE_TYPE	SOURCING_TASKS_NAME	TRIGGER_Name	SCRUBBING_TASK
(295-4)	"Wakefield Thermal, Inc"	WAKEFIELD ENG.	Need Manual Scrubbing	Need Manual Scrubbing																(CS_daily_Scrubbing)	Need Manual Scrubbing	Scrubbing Machine
(2KBP02M)	Motorola Mobility LLC	GENERAL INSTRUMENT	Direct Match Corrected supplier	Direct Match Corrected supplier								2KBP02M	Vishay	Forward_Relation						(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
(2KBP10M)	Motorola Mobility LLC	GENERAL INSTRUMENT	Direct Match Corrected supplier	Direct Match Corrected supplier								2KBP10M	Vishay	Forward_Relation						(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
(2N5655)	STMicroelectronics	ST MICROELECTRONICS	Direct Match Corrected supplier	Direct Match Corrected supplier								2N5655	onsemi	Forward_Relation						(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
(350550-1)	MACOM Technology Solutions	MACOM	Direct Match Corrected supplier	Direct Match Corrected supplier								350550-1	TE Connectivity	Reverse_Relation						(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
(3-641208-2)	MACOM Technology Solutions	MACOM	Direct Match Corrected supplier	Direct Match Corrected supplier								3-641208-2	TE Connectivity	Reverse_Relation						(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
(3-641215-2)	MACOM Technology Solutions	MACOM	Direct Match Corrected supplier	Direct Match Corrected supplier								3-641215-2	TE Connectivity	Reverse_Relation						(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
(3N248)	Motorola Mobility LLC	GENERAL INSTRUMENT	Direct Match Corrected supplier	Direct Match Corrected supplier								3N248	Vishay	Forward_Relation						(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
(3N255)	Motorola Mobility LLC	GENERAL INSTRUMENT	Direct Match Corrected supplier	Direct Match Corrected supplier								3N255	Vishay	Forward_Relation						(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
(4361H1/5)	FLEX LTD	CHICAGO MINIATURE	Need Manual Scrubbing	Need Manual Scrubbing																(CS_daily_Scrubbing)	Need Manual Scrubbing	Scrubbing Machine
(4361H1/5)	0	IDI	Need Manual Scrubbing	Need Manual Scrubbing																(CS_daily_Scrubbing)	Need Manual Scrubbing	Scrubbing Machine
(4534-632-B)	SPC Technology	SPC TECHNOLOGY	Need Manual Scrubbing	Need Manual Scrubbing																(CS_daily_Scrubbing)	Need Manual Scrubbing	Scrubbing Machine
(473-2-2)	Coto Technology	COTO	Need Manual Scrubbing	Need Manual Scrubbing																(CS_daily_Scrubbing)	Need Manual Scrubbing	Scrubbing Machine
(5103308-6)	MACOM Technology Solutions	MACOM	Direct Match Corrected supplier	Direct Match Corrected supplier								5103308-6	TE Connectivity	Reverse_Relation						(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
(5205817-3)	MACOM Technology Solutions	MACOM	Direct Match Corrected supplier	Direct Match Corrected supplier								5205817-3	TE Connectivity	Reverse_Relation						(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
(5300H1/5)	FLEX LTD	CHICAGO MINIATURE	Need Manual Scrubbing	Need Manual Scrubbing																(CS_daily_Scrubbing)	Need Manual Scrubbing	Scrubbing Machine
(5300H5LC)	FLEX LTD	CHICAGO MINIATURE	Need Manual Scrubbing	Need Manual Scrubbing																(CS_daily_Scrubbing)	Need Manual Scrubbing	Scrubbing Machine
(5300H5LC)	0	IDI	Need Manual Scrubbing	Need Manual Scrubbing																(CS_daily_Scrubbing)	Need Manual Scrubbing	Scrubbing Machine
(5340H1)	0	IDI	Need Manual Scrubbing	Need Manual Scrubbing																(CS_daily_Scrubbing)	Need Manual Scrubbing	Scrubbing Machine
(5340H5LC)	0	IDI	Need Manual Scrubbing	Need Manual Scrubbing																(CS_daily_Scrubbing)	Need Manual Scrubbing	Scrubbing Machine
(5747840-6)	MACOM Technology Solutions	MACOM	Direct Match Corrected supplier	Direct Match Corrected supplier								5747840-6	TE Connectivity	Reverse_Relation						(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
(5910B)	Aavid Thermalloy	AAVID	Need Manual Scrubbing	Need Manual Scrubbing																(CS_daily_Scrubbing)	Need Manual Scrubbing	Scrubbing Machine
(5962-8976301EA)	0	GENERIC DEVICE TYPE	Need Manual Scrubbing	Need Manual Scrubbing																(CS_daily_Scrubbing)	Need Manual Scrubbing	Scrubbing Machine
(6ES7-195-0BD04-0XA0)	Infineon Technologies AG	INFINEON TECHNOLOGIES	Direct Match Corrected supplier	Direct Match Corrected supplier								6ES7195-0BD04-0XA0	Siemens	Reverse_Relation						(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
(6ES7-195-0BD14-0XA0)	Infineon Technologies AG	INFINEON TECHNOLOGIES	Direct Match Corrected supplier	Direct Match Corrected supplier								6ES7195-0BD14-0XA0	Siemens	Reverse_Relation						(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
(6ES7-195-0BD24-0XA0)	Infineon Technologies AG	INFINEON TECHNOLOGIES	Direct Match Corrected supplier	Direct Match Corrected supplier								6ES7-195-0BD24-0XA0	Siemens	Reverse_Relation						(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
(74AC244SC)	Texas Instruments	TI/NATIONAL SEMICONDUCTOR	Direct Match Corrected supplier	Direct Match Corrected supplier								74AC244SC	onsemi	Forward_Relation						(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
(74HC125N)	Signetics	SIGNETICS	Need Manual Scrubbing	Need Manual Scrubbing																(CS_daily_Scrubbing)	Need Manual Scrubbing	Scrubbing Machine
(74HC132N)	Signetics	SIGNETICS	Need Manual Scrubbing	Need Manual Scrubbing																(CS_daily_Scrubbing)	Need Manual Scrubbing	Scrubbing Machine
(74HC138D)	Signetics	SIGNETICS	Need Manual Scrubbing	Need Manual Scrubbing																(CS_daily_Scrubbing)	Need Manual Scrubbing	Scrubbing Machine
(74HC138N)	Texas Instruments	NATIONAL	Need Manual Scrubbing	Need Manual Scrubbing																(CS_daily_Scrubbing)	Need Manual Scrubbing	Scrubbing Machine
(74HC138N)	Signetics	SIGNETICS	Need Manual Scrubbing	Need Manual Scrubbing																(CS_daily_Scrubbing)	Need Manual Scrubbing	Scrubbing Machine
(74HC14N)	Signetics	SIGNETICS	Need Manual Scrubbing	Need Manual Scrubbing																(CS_daily_Scrubbing)	Need Manual Scrubbing	Scrubbing Machine
(74HC175D)	Signetics	SIGNETICS	Need Manual Scrubbing	Need Manual Scrubbing																(CS_daily_Scrubbing)	Need Manual Scrubbing	Scrubbing Machine
(74HC175N)	Signetics	SIGNETICS	Need Manual Scrubbing	Need Manual Scrubbing																(CS_daily_Scrubbing)	Need Manual Scrubbing	Scrubbing Machine
(74HC273D)	Signetics	SIGNETICS	Need Manual Scrubbing	Need Manual Scrubbing																(CS_daily_Scrubbing)	Need Manual Scrubbing	Scrubbing Machine
(74HC32N)	Signetics	SIGNETICS	Need Manual Scrubbing	Need Manual Scrubbing																(CS_daily_Scrubbing)	Need Manual Scrubbing	Scrubbing Machine
(74HC377D)	Signetics	SIGNETICS	Need Manual Scrubbing	Need Manual Scrubbing																(CS_daily_Scrubbing)	Need Manual Scrubbing	Scrubbing Machine
(74HC541D)	Signetics	SIGNETICS	Need Manual Scrubbing	Need Manual Scrubbing																(CS_daily_Scrubbing)	Need Manual Scrubbing	Scrubbing Machine
(74HC541N)	Signetics	SIGNETICS	Need Manual Scrubbing	Need Manual Scrubbing																(CS_daily_Scrubbing)	Need Manual Scrubbing	Scrubbing Machine
(74HC573N)	Signetics	SIGNETICS	Need Manual Scrubbing	Need Manual Scrubbing																(CS_daily_Scrubbing)	Need Manual Scrubbing	Scrubbing Machine
(74HC74N)	Signetics	SIGNETICS	Need Manual Scrubbing	Need Manual Scrubbing																(CS_daily_Scrubbing)	Need Manual Scrubbing	Scrubbing Machine
(8001-12-001)	0	WABASH	Need Manual Scrubbing	Need Manual Scrubbing																(CS_daily_Scrubbing)	Need Manual Scrubbing	Scrubbing Machine
(80C32)	Signetics	SIGNETICS	Need Manual Scrubbing	Need Manual Scrubbing																(CS_daily_Scrubbing)	Need Manual Scrubbing	Scrubbing Machine
(81D472M025JA2D)	0	SPRAGUE (-1 ALTERNATE)	Need Manual Scrubbing	Need Manual Scrubbing																(CS_daily_Scrubbing)	Need Manual Scrubbing	Scrubbing Machine
(A15)	Eaton	BUSSMANN	Need Manual Scrubbing	Need Manual Scrubbing																(CS_daily_Scrubbing)	Need Manual Scrubbing	Scrubbing Machine
(AD589SH)	"MaxLinear, Inc"	ALPHA SEMICONDUCTOR	Need Manual Scrubbing	Need Manual Scrubbing																(CS_daily_Scrubbing)	Need Manual Scrubbing	Scrubbing Machine
(ATUM-6/2-0-SP)	MACOM Technology Solutions	MACOM	Direct Match Corrected supplier	Direct Match Corrected supplier								ATUM-6/2-0-SP	TE Connectivity	Reverse_Relation						(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
(B-600-6)	0	APPLIED SCIENCE & TECHNOLOGY	Need Manual Scrubbing	Need Manual Scrubbing																(CS_daily_Scrubbing)	Need Manual Scrubbing	Scrubbing Machine
(B65541-D-R1)	Siemens	SIEMENS	Direct Match Corrected supplier	Direct Match Corrected supplier								B65541-D-R1	TDK	Forward_Relation						(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
(BAT54SPBF)	onsemi	FAIRCHILD SEMICONDUCTOR	Need Manual Scrubbing	Need Manual Scrubbing																(CS_daily_Scrubbing)	Need Manual Scrubbing	Scrubbing Machine
(BAV199-E6327)	Siemens	SIEMENS	Direct Match Corrected supplier	Direct Match Corrected supplier								BAV 199 E6327	Infineon Technologies AG	Forward_Relation						(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
(BAV99S)	PanJit International	PANJIT	Need Manual Scrubbing	Need Manual Scrubbing																(CS_daily_Scrubbing)	Need Manual Scrubbing	Scrubbing Machine
(BC337-25)	ITT Inc	ITT	Direct Match Corrected supplier	Direct Match Corrected supplier								BC337-25	Vishay	Forward_Relation						(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
(BC857A)	ITT Inc	ITT	Direct Match Corrected supplier	Direct Match Corrected supplier								BC857A	Vishay	Forward_Relation						(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
(BC857A)	Allegro MicroSystems	ALLEGRO MICROSYSTEMS	Need Manual Scrubbing	Need Manual Scrubbing																(CS_daily_Scrubbing)	Need Manual Scrubbing	Scrubbing Machine
(BR82D)	Microchip Technology	MICROSEMI	Direct Match Corrected supplier	Direct Match Corrected supplier								BR82D	Diodes Incorporated	Forward_Relation						(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
(BZX84-C12 T/R)	Texas Instruments	NATIONAL	Need Manual Scrubbing	Need Manual Scrubbing																(CS_daily_Scrubbing)	Need Manual Scrubbing	Scrubbing Machine
(BZX84-C12 T/R)	STMicroelectronics	ST MICROELECTRONICS	Need Manual Scrubbing	Need Manual Scrubbing																(CS_daily_Scrubbing)	Need Manual Scrubbing	Scrubbing Machine
(BZX84-C12 T/R)	Diodes Incorporated	ZETEX	Need Manual Scrubbing	Need Manual Scrubbing																(CS_daily_Scrubbing)	Need Manual Scrubbing	Scrubbing Machine
(BZX84C12)	Texas Instruments	NATIONAL	Direct Match Corrected supplier	Direct Match Corrected supplier								BZX84C12	Diodes Incorporated	Forward_Relation						(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
(BZX84C12)	ITT Inc	ITT	Direct Match Corrected supplier	Direct Match Corrected supplier								BZX84C12	Vishay	Forward_Relation						(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
(BZX84-C15)	Blackmagic Design Pty. Ltd	Blackmagic Design	Need Manual Scrubbing	Need Manual Scrubbing																(CS_daily_Scrubbing)	Need Manual Scrubbing	Scrubbing Machine
(BZX84C36)	"Motorola Solutions, Inc"	MOTOROLA	Need Manual Scrubbing	Need Manual Scrubbing																(CS_daily_Scrubbing)	Need Manual Scrubbing	Scrubbing Machine
(BZX84C36)	ITT Inc	ITT	Direct Match Corrected supplier	Direct Match Corrected supplier								BZX84C36	Vishay	Forward_Relation						(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
