MPN	SE_MAN_NAME	MFG	CS_STATUS	SCRUB_STATUS	SCRUBBING_STANDARD_COMMENT	SCRUB_URL_COMMENT_ONLINE	SCRUB_URL_COMMENT_FILE_PATH	SCRUB_DS	SCRUB_DS_FILE_PATH	PRODUCT_URL PAGE	TAX_PATH	SE_PART	SE_SUPPLIER	SCRUBBING_ADDITIONAL_COMMENT	CUSTOMER_DESCRIPTION	SCRUB_DS_SOURCE	SCRUB_DS_FILE_TYPE	SCRUB_URL_COMMENT_SOURCE	SCRUB_URL_COMMENT_FILE_TYPE	SOURCING_TASKS_NAME	TRIGGER_Name	SCRUBBING_TASK
SDBPNPZ-512G-XI	SanDisk	SanDisk	Direct Match Corrected supplier	Direct Match Corrected supplier								SDBPNPZ-512G-XI	Western Digital							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
SDAPNUW-128G-1022	SanDisk	SanDisk	Direct Match Corrected supplier	Direct Match Corrected supplier								SDAPNUW-128G-1022	Western Digital							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
SDAPNUW-256G-1022	SanDisk	SanDisk	Direct Match Corrected supplier	Direct Match Corrected supplier								SDAPNUW-256G-1022	Western Digital							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
SDAPNUW-512G-1022	SanDisk	SanDisk	Direct Match Corrected supplier	Direct Match Corrected supplier								SDAPNUW-512G-1022	Western Digital							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
SDBPTPZ-256G-XI	SanDisk	SanDisk	Direct Match Corrected supplier	Direct Match Corrected supplier								SDBPTPZ-256G-XI	Western Digital							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
SDSDQED-008G-XI	SanDisk	SanDisk	Direct Match Corrected supplier	Direct Match Corrected supplier								SDSDQED-008G-XI	Western Digital							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
SDSDQED-016G-XI	SanDisk	SanDisk	Direct Match Corrected supplier	Direct Match Corrected supplier								SDSDQED-016G-XI	Western Digital							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
SDSDQED-032G-XI	SanDisk	SanDisk	Direct Match Corrected supplier	Direct Match Corrected supplier								SDSDQED-032G-XI	Western Digital							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
SDSDQED-064G-XI	SanDisk	SanDisk	Direct Match Corrected supplier	Direct Match Corrected supplier								SDSDQED-064G-XI	Western Digital							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
SDASB8Y-1T00	SanDisk	SanDisk	Direct Match Corrected supplier	Direct Match Corrected supplier								SDASB8Y-1T00	Western Digital							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
SDASB8Y-256G	SanDisk	SanDisk	Direct Match Corrected supplier	Direct Match Corrected supplier								SDASB8Y-256G	Western Digital							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
SDASB8Y-512G	SanDisk	SanDisk	Direct Match Corrected supplier	Direct Match Corrected supplier								SDASB8Y-512G	Western Digital							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
SDASN8Y-256G	SanDisk	SanDisk	Direct Match Corrected supplier	Direct Match Corrected supplier								SDASN8Y-256G	Western Digital							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
SDINBDA6-32G-XA	SanDisk	SanDisk	Direct Match Corrected supplier	Direct Match Corrected supplier								SDINBDA6-32G-XA	Western Digital							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
SDINBDA6-32G-XI1	SanDisk	SanDisk	Direct Match Corrected supplier	Direct Match Corrected supplier								SDINBDA6-32G-XI1	Western Digital							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
SDINBDA6-32G-ZA	SanDisk	SanDisk	Direct Match Corrected supplier	Direct Match Corrected supplier								SDINBDA6-32G-ZA	Western Digital							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
SDINBDA6-64G-I1	SanDisk	SanDisk	Direct Match Corrected supplier	Direct Match Corrected supplier								SDINBDA6-64G-I1	Western Digital							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
SDINBDA6-64G-XA	SanDisk	SanDisk	Direct Match Corrected supplier	Direct Match Corrected supplier								SDINBDA6-64G-XA	Western Digital							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
SDINBDA6-128G-I1	SanDisk	SanDisk	Direct Match Corrected supplier	Direct Match Corrected supplier								SDINBDA6-128G-I1	Western Digital							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
SDINBDA6-128G-XA	SanDisk	SanDisk	Direct Match Corrected supplier	Direct Match Corrected supplier								SDINBDA6-128G-XA	Western Digital							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
SDINBDA6-128G-ZA	SanDisk	SanDisk	Direct Match Corrected supplier	Direct Match Corrected supplier								SDINBDA6-128G-ZA	Western Digital							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
SDINBDA6-16G-I1	SanDisk	SanDisk	Direct Match Corrected supplier	Direct Match Corrected supplier								SDINBDA6-16G-I1	Western Digital							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
SDINBDA6-256G-XA	SanDisk	SanDisk	Direct Match Corrected supplier	Direct Match Corrected supplier								SDINBDA6-256G-XA	Western Digital							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
SDINBDA6-256G-ZA	SanDisk	SanDisk	Direct Match Corrected supplier	Direct Match Corrected supplier								SDINBDA6-256G-ZA	Western Digital							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
SDINBDA6-64G-ZA	SanDisk	SanDisk	Direct Match Corrected supplier	Direct Match Corrected supplier								SDINBDA6-64G-ZA	Western Digital							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
SDASN8Y-512G	SanDisk	SanDisk	Direct Match Corrected supplier	Direct Match Corrected supplier								SDASN8Y-512G	Western Digital							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
SDATB8Y-1T00	SanDisk	SanDisk	Direct Match Corrected supplier	Direct Match Corrected supplier								SDATB8Y-1T00	Western Digital							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
SDATB8Y-256G	SanDisk	SanDisk	Direct Match Corrected supplier	Direct Match Corrected supplier								SDATB8Y-256G	Western Digital							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
SDATB8Y-512G	SanDisk	SanDisk	Direct Match Corrected supplier	Direct Match Corrected supplier								SDATB8Y-512G	Western Digital							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
SDATN8Y-1T00	SanDisk	SanDisk	Direct Match Corrected supplier	Direct Match Corrected supplier								SDATN8Y-1T00	Western Digital							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
SDATN8Y-256G	SanDisk	SanDisk	Direct Match Corrected supplier	Direct Match Corrected supplier								SDATN8Y-256G	Western Digital							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
SDATN8Y-512G	SanDisk	SanDisk	Direct Match Corrected supplier	Direct Match Corrected supplier								SDATN8Y-512G	Western Digital							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
SDBPNPZ-1T00-XI	SanDisk	SanDisk	Direct Match Corrected supplier	Direct Match Corrected supplier								SDBPNPZ-1T00-XI	Western Digital							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
SDBPNPZ-256G	SanDisk	SanDisk	Direct Match Corrected supplier	Direct Match Corrected supplier								SDBPNPZ-256G	Western Digital							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
SDINBDG4-16G-XI2	SanDisk	SanDisk	Direct Match Corrected supplier	Direct Match Corrected supplier								SDINBDG4-16G-XI2	Western Digital							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
16-1332	Schneider Electric	Schneider Electric	Direct Match Corrected supplier	Direct Match Corrected supplier								161332	Eaton							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
151730	TE Connectivity	TE Connectivity	Direct Match Corrected supplier	Direct Match Corrected supplier								151730	Eaton							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
T3DSO31004-PROMO-1	Teledyne LeCroy	Teledyne LeCroy	Direct Match Corrected supplier	Direct Match Corrected supplier								T3DSO31004-PROMO-1	Teledyne Technologies							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
T3DSO3204-PROMO-1	Teledyne LeCroy	Teledyne LeCroy	Direct Match Corrected supplier	Direct Match Corrected supplier								T3DSO3204-PROMO-1	Teledyne Technologies							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
T3DSO3354-PROMO-1	Teledyne LeCroy	Teledyne LeCroy	Direct Match Corrected supplier	Direct Match Corrected supplier								T3DSO3354-PROMO-1	Teledyne Technologies							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
UL2AAAA	UltraLast Batteries	UltraLast Batteries	Direct Match Corrected supplier	Direct Match Corrected supplier								UL2AAAA	Dantona Industries							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
GSC-2302A	Global Specialties	Global Specialties	Direct Match Corrected supplier	Direct Match Corrected supplier								GSC-2302A	Cal Test Electronics							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
GSC-2301A	Global Specialties	Global Specialties	Direct Match Corrected supplier	Direct Match Corrected supplier								GSC-2301A	Cal Test Electronics							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
PB-505ALAB	Global Specialties	Global Specialties	Direct Match Corrected supplier	Direct Match Corrected supplier								PB-505ALAB	Cal Test Electronics							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
PB-505A	Global Specialties	Global Specialties	Direct Match Corrected supplier	Direct Match Corrected supplier								PB-505A	Cal Test Electronics							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
GSC-2312A	Global Specialties	Global Specialties	Direct Match Corrected supplier	Direct Match Corrected supplier								GSC-2312A	Cal Test Electronics							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
GSC-2311A	Global Specialties	Global Specialties	Direct Match Corrected supplier	Direct Match Corrected supplier								GSC-2311A	Cal Test Electronics							(CS_daily_Scrubbing)	Direct Match Corrected supplier	Scrubbing Machine
